"","TradeTime","xtsData1.Close","xtsData2.Close","xtsData3.Close","Currency.Close","Currency.Close.1","Currency.Close.2","Currency.Close.3","Currency.Close.4","Spread","SpreadRet","AD","TY","AX","Indicator","MADist"
"608",2016-05-20 08:00:00,1.0605,184.828125,99.1125,1,1,1,1,1,8316.8865,0.628300000000309,0.00150986156832842,-8.45344266950931e-05,-5.0446451102937e-05,8313.06791549999,3.81858450000982
"609",2016-05-20 12:00:00,1.0611,184.859375,99.1275,1,1,1,1,1,8318.3643,1.47779999999875,0.000565610874807422,0.000169061707925522,0.000151331719417185,8313.12000749999,5.24429250000867
"610",2016-05-20 16:00:00,1.0608,184.921875,99.1375,1,1,1,1,1,8318.4379,0.0736000000015338,-0.000282765447946531,0.000338037694421978,0.000100875091503648,8313.17261549999,5.26528450001024
"611",2016-05-20 20:00:00,1.0621,184.796875,99.1125,1,1,1,1,1,8318.2023,-0.235599999999977,0.00122473989589595,-0.000676189696967811,-0.000252206810920789,8313.21978149999,4.98251850000997
"612",2016-05-21 00:00:00,1.0611,184.765625,99.1225,1,1,1,1,1,8318.9893,0.786999999998443,-0.000941974447949419,-0.000169118890982922,0.000100890357489628,8313.26562749999,5.72367250000752
"613",2016-05-21 04:00:00,1.0597,184.890625,99.1325,1,1,1,1,1,8317.6661,-1.32319999999891,-0.00132025669875416,0.000676304024424645,0.000100880179652278,8313.30886449999,4.35723550000694
"614",2016-05-21 08:00:00,1.0605,184.90625,99.1425,1,1,1,1,1,8318.949,1.28290000000015,0.000754645823946735,8.45058520804187e-05,0.000100870003868307,8313.36619699999,5.58280300000661
"615",2016-05-21 12:00:00,1.0605,184.953125,99.1425,1,1,1,1,1,8318.3865,-0.5625,0,0.000253474717254676,0,8313.39953049999,4.98696950000704
"616",2016-05-23 14:01:00,1.0606,185,99.1425,1,1,1,1,1,8317.8828,-0.503700000001118,9.42906982924693e-05,0.000253410484102545,0,8313.43034549999,4.45245450000584
"617",2016-05-23 16:00:00,1.0632,184.984375,99.1325,1,1,1,1,1,8318.5991,0.716300000000047,0.00244844269600589,-8.44630263596713e-05,-0.000100870003868182,8313.46700349999,5.13209650000681
"618",2016-05-23 20:00:00,1.0606,185.0625,99.1475,1,1,1,1,1,8317.6328,-0.966300000000047,-0.00244844269600589,0.000422243809845568,0.000151301190524673,8313.49855249999,4.1342475000074
"619",2016-05-24 00:00:00,1.0596,185.015625,99.1425,1,1,1,1,1,8317.1073,-0.525499999999738,-0.000943307305114875,-0.000253324890524986,-5.04311866564909e-05,8313.53352049999,3.57377950000773
"620",2016-05-24 04:00:00,1.0584,184.859375,99.1225,1,1,1,1,1,8316.2767,-0.830599999999322,-0.0011331445971688,-0.000844880077294441,-0.000201750183520374,8313.58083649999,2.69586350000827
"621",2016-05-24 08:00:00,1.0604,184.96875,99.1375,1,1,1,1,1,8317.6402,1.36349999999948,0.00188786161412455,0.000591490997007504,0.000151316453431066,8313.64546349999,3.994736500008
"622",2016-05-24 12:00:00,1.0601,184.921875,99.1225,1,1,1,1,1,8316.5263,-1.11390000000029,-0.00028295213581845,-0.000253453302585527,-0.000151316453431073,8313.70237049999,2.82392950000576
"623",2016-05-24 16:00:00,1.0573,184.96875,99.1375,1,1,1,1,1,8315.8174,-0.70889999999963,-0.00264475454057128,0.000253453302585527,0.000151316453431066,8313.75143199999,2.06596800000625
"624",2016-05-24 20:00:00,1.0538,184.96875,99.1425,1,1,1,1,1,8314.2594,-1.5580000000009,-0.00331580996329528,0,5.04337300893344e-05,8313.78434199999,0.475058000005447
"625",2016-05-25 00:00:00,1.0534,184.90625,99.1425,1,1,1,1,1,8314.7742,0.514800000000832,-0.000379650725896609,-0.000337952014031195,0,8313.818027,0.956173000004128
"626",2016-05-25 04:00:00,1.0565,184.625,99.1075,1,1,1,1,1,8316.472,1.69779999999992,0.00293853000682252,-0.00152219902542328,-0.000353089537085712,8313.863692,2.6083080000044
"627",2016-05-25 08:00:00,1.0559,184.703125,99.1075,1,1,1,1,1,8315.1817,-1.29029999999875,-0.000568074243642636,0.000423065539161271,0,8313.897889,1.28381100000479
"628",2016-05-25 12:00:00,1.0572,184.703125,99.1125,1,1,1,1,1,8316.4461,1.26440000000002,0.00123041991766531,0,5.04489960755814e-05,8313.9436835,2.50241650000316
"629",2016-05-25 16:00:00,1.0589,184.703125,99.1175,1,1,1,1,1,8317.9457,1.49959999999919,0.00160672970627466,0,5.04464511029539e-05,8313.9967375,3.94896250000238
"630",2016-05-25 20:00:00,1.0573,184.578125,99.1075,1,1,1,1,1,8317.5049,-0.440800000000309,-0.00151214469792797,-0.000676990801856903,-0.000100895447178577,8314.048967,3.4559330000011
"631",2016-05-26 00:00:00,1.0587,184.640625,99.1225,1,1,1,1,1,8319.0781,1.57320000000072,0.0013232516108533,0.00033855269049532,0.00015133935356528,8314.099889,4.97821100000147
"632",2016-05-26 04:00:00,1.0565,184.734375,99.1275,1,1,1,1,1,8317.1595,-1.91860000000088,-0.00208018229322266,0.000507614224098063,5.04413619274693e-05,8314.147834,3.01166599999851
"633",2016-05-26 08:00:00,1.0583,184.609375,99.1125,1,1,1,1,1,8318.2179,1.05839999999989,0.00170228904356743,-0.000676876242104996,-0.00015133171941711,8314.200705,4.01719499999854
"634",2016-05-26 12:00:00,1.0568,184.703125,99.1325,1,1,1,1,1,8318.2109,-0.0069999999996071,-0.00141837289156329,0.000507700129368516,0.000201770537141859,8314.2504755,3.96042449999914
"635",2016-05-26 16:00:00,1.0593,184.796875,99.1525,1,1,1,1,1,8320.5559,2.34499999999935,0.0023628383943348,0.000507442500739863,0.000201729834004928,8314.3101515,6.24574849999772
"636",2016-05-26 20:00:00,1.0581,184.6875,99.1475,1,1,1,1,1,8320.6628,0.106900000000678,-0.00113346569233429,-0.000592041291027634,-5.04286434802476e-05,8314.370582,6.29221799999868
"637",2016-05-27 00:00:00,1.0597,184.703125,99.1375,1,1,1,1,1,8320.4161,-0.246699999999691,0.00151100227067436,8.4598790287771e-05,-0.000100864916745838,8314.4270075,5.98909249999997
"638",2016-05-27 04:00:00,1.061,184.921875,99.1675,1,1,1,1,1,8321.5555,1.13940000000002,0.00122601043319268,0.00118363219770767,0.000302564234173274,8314.4888545,7.06664549999914
"639",2016-05-27 08:00:00,1.0602,185,99.1675,1,1,1,1,1,8320.1476,-1.40790000000015,-0.000754290060277343,0.000422386489911553,0,8314.5354485,5.61215149999953
"640",2016-05-27 12:00:00,1.0607,185,99.1725,1,1,1,1,1,8320.9416,0.793999999999869,0.000471497957718781,0,5.04184733392222e-05,8314.5912695,6.35033049999947
"641",2016-05-27 16:00:00,1.0603,184.984375,99.1725,1,1,1,1,1,8320.8939,-0.0477000000009866,-0.000377180579671975,-8.44630263596713e-05,0,8314.6389325,6.25496749999911
"642",2016-05-27 20:00:00,1.0606,185.015625,99.1625,1,1,1,1,1,8319.6953,-1.19859999999971,0.00028289877127706,0.000168918919320582,-0.000100839488829238,8314.6790215,5.01627849999932
"643",2016-05-28 00:00:00,1.0593,185.0625,99.1725,1,1,1,1,1,8319.3684,-0.326900000000023,-0.00122647310057928,0.000253324890524986,0.000100839488829349,8314.7117975,4.65660249999746
"644",2016-05-28 04:00:00,1.0587,184.953125,99.1625,1,1,1,1,1,8319.3281,-0.0402999999987514,-0.000566572253116279,-0.000591191267588442,-0.000100839488829238,8314.753375,4.57472499999858
"645",2016-05-28 08:00:00,1.0567,184.6875,99.1475,1,1,1,1,1,8319.8396,0.511499999998705,-0.00189089590234898,-0.00143720699380445,-0.000151278301937485,8314.795855,5.04374499999722
"646",2016-05-28 12:00:00,1.057,184.65625,99.1475,1,1,1,1,1,8320.391,0.551400000000285,0.000283862423252505,-0.000169219054469316,0,8314.847893,5.54310699999769
"647",2016-05-30 14:01:00,1.0565,184.640625,99.1425,1,1,1,1,1,8319.7845,-0.606499999999869,-0.00047314881412619,-8.4620266604496e-05,-5.04311866564909e-05,8314.891035,4.89346499999738
"648",2016-05-30 16:00:00,1.0552,184.609375,99.1525,1,1,1,1,1,8320.3951,0.610599999999977,-0.00123123565300663,-0.000169262018006933,0.000100859830136829,8314.9432415,5.45185849999689
"649",2016-05-30 20:00:00,1.0556,184.578125,99.1525,1,1,1,1,1,8321.0053,0.610200000000987,0.00037900322606433,-0.000169290672488387,0,8315.0103905,5.99490949999745
"650",2016-05-31 00:00:00,1.0567,184.53125,99.1425,1,1,1,1,1,8321.2146,0.20929999999862,0.00104151881781598,-0.000253989757112549,-0.000100859830136717,8315.067118,6.14748199999667
"651",2016-05-31 04:00:00,1.0567,184.546875,99.1475,1,1,1,1,1,8321.5271,0.3125,0,8.46704204393589e-05,5.04311866564697e-05,8315.111993,6.41510699999526
"652",2016-05-31 08:00:00,1.0567,184.578125,99.1525,1,1,1,1,1,8321.6521,0.125,0,0.00016931933667319,5.04286434802692e-05,8315.1541665,6.49793349999527
"653",2016-05-31 12:00:00,1.0578,184.65625,99.1475,1,1,1,1,1,8320.8614,-0.790699999999561,0.00104043518489454,0.000423172957099816,-5.04286434802476e-05,8315.1931205,5.66827949999606
"654",2016-05-31 16:00:00,1.0629,184.609375,99.1275,1,1,1,1,1,8322.4227,1.56129999999939,0.00480974190765635,-0.000253882284611429,-0.000201740008249391,8315.2457815,7.17691849999574
"655",2016-05-31 20:00:00,1.0621,184.515625,99.1125,1,1,1,1,1,8321.5773,-0.845399999998335,-0.000752941212041981,-0.000507958019726473,-0.00015133171941711,8315.297396,6.27990399999726
"656",2016-06-01 00:00:00,1.0645,184.609375,99.1225,1,1,1,1,1,8322.8635,1.28619999999864,0.00225712500604019,0.000507958019726473,0.000100890357489628,8315.3468045,7.51669549999497
"657",2016-06-01 04:00:00,1.0624,184.84375,99.1425,1,1,1,1,1,8320.8162,-2.04730000000018,-0.00197470561136475,0.00126876735142378,0.000201750183520436,8315.388016,5.42818399999487
"658",2016-06-01 08:00:00,1.061,184.828125,99.1425,1,1,1,1,1,8320.1805,-0.635699999998906,-0.00131864010818633,-8.45344266950931e-05,0,8315.4273915,4.75310849999551
"659",2016-06-01 12:00:00,1.0618,184.828125,99.1325,1,1,1,1,1,8319.6509,-0.529599999999846,0.000753721535588101,0,-0.000100870003868182,8315.46415600001,4.18674399999509
"660",2016-06-01 16:00:00,1.066,184.8125,99.1075,1,1,1,1,1,8319.808,0.157100000000355,0.00394774457621872,-8.45415733694566e-05,-0.000252219533217565,8315.49959250001,4.30840749999516
"661",2016-06-01 20:00:00,1.0645,184.875,99.1375,1,1,1,1,1,8321.176,1.36799999999857,-0.00140812039225574,0.000338123418267777,0.000302655806996493,8315.56312750001,5.61287249999441
"662",2016-06-02 00:00:00,1.0654,185.0625,99.1575,1,1,1,1,1,8321.4552,0.279200000000856,0.000845110149364503,0.00101368483084663,0.000201719660786255,8315.61876150001,5.83643849999498
"663",2016-06-02 04:00:00,1.0626,184.890625,99.1475,1,1,1,1,1,8320.8713,-0.58389999999963,-0.00263158046605582,-0.000929171836923537,-0.000100854744040596,8315.666735,5.20456499999636
"664",2016-06-02 08:00:00,1.0642,184.8125,99.1375,1,1,1,1,1,8321.7496,0.87829999999849,0.00150460814542611,-0.000422636412190869,-0.000100864916745838,8315.715352,6.03424799999448
"665",2016-06-02 12:00:00,1.0634,184.84375,99.1525,1,1,1,1,1,8322.4042,0.654600000001665,-0.000752021092030944,0.00016907600006455,0.000151293560225958,8315.74483850001,6.6593614999947
"666",2016-06-02 16:00:00,1.0622,184.984375,99.1675,1,1,1,1,1,8321.5111,-0.893100000001141,-0.0011290930819392,0.000760488439204288,0.000151270673947291,8315.77149600001,5.73960399999305
"667",2016-06-02 20:00:00,1.0608,184.890625,99.1525,1,1,1,1,1,8320.3129,-1.19819999999891,-0.00131888855670079,-0.000506928027077969,-0.000151270673947156,8315.79692600001,4.51597399999446
"668",2016-06-03 00:00:00,1.0593,184.921875,99.1475,1,1,1,1,1,8318.5559,-1.75700000000143,-0.0014150278291477,0.000169004563526087,-5.04286434802476e-05,8315.81469350001,2.7412064999935
"669",2016-06-03 04:00:00,1.0611,185.171875,99.1875,1,1,1,1,1,8320.6143,2.05839999999989,0.00169779327709423,0.00135100924036369,0.000403357960444018,8315.83420650001,4.78009349999411
"670",2016-06-03 08:00:00,1.061,185.203125,99.1825,1,1,1,1,1,8319.6805,-0.933799999998882,-9.42462655614748e-05,0.000168747891051702,-5.04108484252341e-05,8315.83938150001,3.84111849999499
"671",2016-06-03 12:00:00,1.0613,185.140625,99.1875,1,1,1,1,1,8321.1069,1.42640000000029,0.000282712153793635,-0.000337524262760347,5.04108484252466e-05,8315.85448450001,5.25241549999555
"672",2016-06-03 16:00:00,1.062,185.15625,99.1975,1,1,1,1,1,8322.331,1.22409999999945,0.000659351034107476,8.43917465376265e-05,0.000100814073730025,8315.87374250001,6.45725749999474
"673",2016-06-03 20:00:00,1.0639,185.203125,99.1925,1,1,1,1,1,8322.3857,0.0547000000005937,0.00178747872043622,0.00025313251622272,-5.04057664304803e-05,8315.900955,6.48474499999611
"674",2016-06-04 00:00:00,1.0628,185.25,99.1925,1,1,1,1,1,8321.1764,-1.20930000000044,-0.00103446663666201,0.00025306845636841,0,8315.9205935,5.25580649999756
"675",2016-06-04 04:00:00,1.0724,186.15625,99.2575,1,1,1,1,1,8322.4462,1.26980000000003,0.00899219247614583,0.00488011065276428,0.000655076868978838,8315.940627,6.50557299999855
"676",2016-06-04 08:00:00,1.0749,186.28125,99.2625,1,1,1,1,1,8322.9162,0.469999999999345,0.00232850661721354,0.000671253591239207,5.03727584231019e-05,8315.9578295,6.95837049999682
"677",2016-06-04 12:00:00,1.075,186.25,99.2725,1,1,1,1,1,8324.35,1.4338000000007,9.30275827453475e-05,-0.000167771160531238,0.000100737905240325,8315.9758585,8.37414149999859
"678",2016-06-06 14:01:00,1.0728,186.25,99.2575,1,1,1,1,1,8321.5564,-2.79360000000088,-0.00204860859429438,0,-0.000151110663663328,8315.9813505,5.57504949999748
"679",2016-06-06 16:00:00,1.0714,186.140625,99.2525,1,1,1,1,1,8321.5457,-0.0106999999989057,-0.00130584852060887,-0.000587420819979201,-5.03752959654945e-05,8315.9913675,5.55433249999987
"680",2016-06-06 20:00:00,1.0742,186.21875,99.2625,1,1,1,1,1,8323.2546,1.70889999999963,0.00260999402449914,0.000419621507562695,0.000100748054388522,8316.0088825,7.24571749999996
"681",2016-06-07 00:00:00,1.0742,186.078125,99.2675,1,1,1,1,1,8325.4421,2.1875,0,-0.000755445538928257,5.03702211359672e-05,8316.035791,9.40630899999996
"682",2016-06-07 04:00:00,1.0748,186,99.2675,1,1,1,1,1,8326.7324,1.29030000000057,0.000558399269977125,-0.000419938695122468,0,8316.0688015,10.6635984999994
"683",2016-06-07 08:00:00,1.0756,186.03125,99.2725,1,1,1,1,1,8327.3278,0.595399999998335,0.000744047653373367,0.000167996640461965,5.03676841043866e-05,8316.120702,11.2070979999971
"684",2016-06-07 12:00:00,1.0757,186.0625,99.2725,1,1,1,1,1,8327.0116,-0.316199999999299,9.29670432503471e-05,0.00016796842233191,0,8316.174751,10.8368489999975
"685",2016-06-07 16:00:00,1.0753,186.015625,99.2575,1,1,1,1,1,8325.8389,-1.17269999999917,-0.000371920041479318,-0.000251963214703999,-0.000151110663663328,8316.229536,9.60936399999628
"686",2016-06-07 20:00:00,1.0822,186.03125,99.2375,1,1,1,1,1,8327.7086,1.86969999999928,0.0063963138121544,8.39947923720885e-05,-0.000201516411674578,8316.2890375,11.4195624999957
"687",2016-06-08 00:00:00,1.0822,186.109375,99.2425,1,1,1,1,1,8327.2711,-0.4375,0,0.00041986816756534,5.03829101276249e-05,8316.350671,10.9204289999961
"688",2016-06-08 04:00:00,1.0838,186.25,99.2525,1,1,1,1,1,8327.5244,0.253300000000309,0.00147737792337899,0.000755318738439925,0.000100758205581441,8316.412615,11.1117849999955
"689",2016-06-08 08:00:00,1.0844,186.203125,99.2525,1,1,1,1,1,8328.4397,0.915299999998751,0.000553454492496566,-0.00025170952853415,0,8316.491136,11.9485639999948
"690",2016-06-08 12:00:00,1.0831,186.1875,99.2475,1,1,1,1,1,8327.3628,-1.07690000000002,-0.00119953878281909,-8.3917257633459e-05,-5.0377833763744e-05,8316.5636105,10.7991894999941
"691",2016-06-08 16:00:00,1.0836,186.203125,99.2625,1,1,1,1,1,8328.9693,1.60650000000169,0.00046153136924855,8.3917257633459e-05,0.000151125888152246,8316.64220550001,12.3270944999949
"692",2016-06-08 20:00:00,1.0835,186.3125,99.28,1,1,1,1,1,8329.348,0.378699999999299,-9.22892345262966e-05,0.00058722370715536,0.000176284675022474,8316.71988150001,12.6281184999934
"693",2016-06-09 00:00:00,1.0863,186.125,99.245,1,1,1,1,1,8329.7444,0.39639999999963,0.00258088446329159,-0.00100688043411701,-0.000352600431810729,8316.80722250001,12.9371774999945
"694",2016-06-09 04:00:00,1.0864,186.234375,99.2675,1,1,1,1,1,8330.7407,0.996300000000701,9.2051364726467e-05,0.000587470118863287,0.000226685977924203,8316.89684350001,13.8438564999942
"695",2016-06-09 08:00:00,1.0861,186.234375,99.27,1,1,1,1,1,8330.8143,0.0735999999997148,-0.000276179518441291,0,2.51841591652545e-05,8316.98122800001,13.833071999994
"696",2016-06-09 12:00:00,1.0878,186.21875,99.25,1,1,1,1,1,8330.0014,-0.81289999999899,0.00156400970287005,-8.39031757839948e-05,-0.000201491034330703,8317.07011300001,12.9312869999958
"697",2016-06-09 16:00:00,1.0854,186.34375,99.29,1,1,1,1,1,8331.0902,1.08879999999954,-0.00220872535955609,0.00067102837612687,0.000402941478203097,8317.16240050001,13.9277994999939
"698",2016-06-09 20:00:00,1.0824,186.5,99.33,1,1,1,1,1,8331.4512,0.360999999998967,-0.00276778477272607,0.000838152760491262,0.000402779181761759,8317.25349750001,14.1977024999924
"699",2016-06-10 00:00:00,1.0816,186.4375,99.315,1,1,1,1,1,8330.2308,-1.22040000000015,-0.00073937156787876,-0.00033517680890327,-0.000151023182345477,8317.34367550001,12.8871244999918
"700",2016-06-10 04:00:00,1.0818,186.4375,99.31,1,1,1,1,1,8329.8484,-0.382399999998597,0.000184894148627129,0,-5.03461296518227e-05,8317.41874650001,12.4296534999939
"701",2016-06-10 08:00:00,1.0827,186.359375,99.3025,1,1,1,1,1,8330.5651,0.716699999999037,0.000831600879525898,-0.000419129055970302,-7.55239474209385e-05,8317.50405400001,13.0610459999916
"702",2016-06-10 12:00:00,1.0801,186.34375,99.3175,1,1,1,1,1,8330.7238,0.158699999999953,-0.00240429189242405,-8.38468956176897e-05,0.000151042191405915,8317.58385150001,13.1399484999911
"703",2016-06-10 16:00:00,1.0801,186.375,99.315,1,1,1,1,1,8330.0988,-0.625,0,0.000167686761523456,-2.51721143330538e-05,8317.66359350001,12.4352064999912
"704",2016-06-10 20:00:00,1.0791,186.390625,99.3275,1,1,1,1,1,8330.5733,0.474500000000262,-0.000926269054740622,8.38328373715669e-05,0.000125854235790348,8317.74683050001,12.8264694999907
"705",2016-06-11 00:00:00,1.0786,186.578125,99.33,1,1,1,1,1,8328.2793,-2.29399999999987,-0.000463456466561249,0.00100544625143861,2.51689465549509e-05,8317.81099300001,10.4683069999901
"706",2016-06-11 04:00:00,1.0782,186.703125,99.3275,1,1,1,1,1,8326.2941,-1.98520000000099,-0.000370919885558249,0.000669736316369018,-2.51689465549943e-05,8317.86864650001,8.42545349998909
"707",2016-06-11 08:00:00,1.0765,186.78125,99.345,1,1,1,1,1,8326.107,-0.187099999999191,-0.00157794621315066,0.000418357534445413,0.000176169324342979,8317.93716350001,8.1698364999902
"708",2016-06-11 12:00:00,1.0762,186.765625,99.3475,1,1,1,1,1,8326.3681,0.261099999999715,-0.000278719749098419,-8.36575062184153e-05,2.51645130050923e-05,8318.00404400001,8.36405599999125
"709",2016-06-13 14:01:00,1.0757,186.9375,99.3475,1,1,1,1,1,8324.0116,-2.35649999999987,-0.000464705617359465,0.000919847871857726,0,8318.07009600001,5.94150399999126
"710",2016-06-13 16:00:00,1.0769,186.984375,99.3475,1,1,1,1,1,8324.1547,0.143099999999322,0.00111493089687537,0.000250720823677497,0,8318.12238150001,6.03231849999065
"711",2016-06-13 20:00:00,1.078,186.875,99.3425,1,1,1,1,1,8325.614,1.45930000000044,0.00102092913410731,-0.000585113068892973,-5.03296592788088e-05,8318.17929700001,7.4347029999899
"712",2016-06-14 00:00:00,1.079,186.875,99.3425,1,1,1,1,1,8326.202,0.587999999999738,0.000927213789192097,0,0,8318.22722800001,7.97477199999048
"713",2016-06-14 04:00:00,1.0792,187.109375,99.35,1,1,1,1,1,8324.2571,-1.94490000000042,0.000185339635411438,0.00125339477449327,7.54935390469946e-05,8318.27761800001,5.97948199998973
"714",2016-06-14 08:00:00,1.0792,187.0625,99.355,1,1,1,1,1,8325.3196,1.0625,0,-0.000250553306527124,5.03258599539143e-05,8318.33005150001,6.98954849999063
"715",2016-06-14 12:00:00,1.0785,187.09375,99.3675,1,1,1,1,1,8325.783,0.463400000000547,-0.00064883906433498,0.000167042512708271,0.000125803570471292,8318.39029750001,7.39270249999026
"716",2016-06-14 16:00:00,1.0794,187.03125,99.36,1,1,1,1,1,8326.3122,0.529200000000856,0.000834144355331259,-0.000334112933278341,-7.54802430822842e-05,8318.44920100001,7.86299899999176
"717",2016-06-14 20:00:00,1.0773,187.203125,99.385,1,1,1,1,1,8325.5149,-0.797300000000178,-0.00194742028439557,0.000918542087879892,0.00025157865739381,8318.49691400001,7.01798599998983
"718",2016-06-15 00:00:00,1.0753,187.28125,99.3875,1,1,1,1,1,8323.6514,-1.86349999999948,-0.00185821850366624,0.000417240378231654,2.5154385039425e-05,8318.53479350001,5.11660649999067
"719",2016-06-15 04:00:00,1.077,187.0625,99.37,1,1,1,1,1,8325.526,1.87459999999919,0.00157970575990798,-0.00116871204554148,-0.000176093984329844,8318.58892100001,6.93707899999026
"720",2016-06-15 08:00:00,1.0762,186.984375,99.36,1,1,1,1,1,8324.9931,-0.532900000000154,-0.000743080101069202,-0.000417728399073169,-0.000100639058103398,8318.64369000001,6.3494099999898
"721",2016-06-15 12:00:00,1.076,187.015625,99.3675,1,1,1,1,1,8325.2505,0.257400000000416,-0.000185856333589529,0.000167112299854111,7.54802430822883e-05,8318.70649150001,6.54400849999001
"722",2016-06-15 16:00:00,1.0776,186.96875,99.3625,1,1,1,1,1,8326.2538,1.00330000000031,0.00148588437442435,-0.000250678923393366,-5.03195290198699e-05,8318.77686500001,7.47693499998968
"723",2016-06-15 20:00:00,1.0788,186.921875,99.345,1,1,1,1,1,8325.7719,-0.481900000000678,0.00111296616942075,-0.00025074177907225,-0.000176138294178534,8318.83525250001,6.9366474999897
"724",2016-06-16 00:00:00,1.0799,186.84375,99.33,1,1,1,1,1,8325.8562,0.0843000000004395,0.00101913197313924,-0.000418042730054857,-0.000151000377787872,8318.89637650001,6.95982349999031
"725",2016-06-16 04:00:00,1.0813,187.25,99.36,1,1,1,1,1,8324.8044,-1.05179999999928,0.00129557671277722,0.00217191631615066,0.00030197795790401,8318.95520200001,5.84919799999079
"726",2016-06-16 08:00:00,1.0808,187.421875,99.375,1,1,1,1,1,8323.9479,-0.856500000001688,-0.00046251330550226,0.000917469516794611,0.000150954789327255,8319.00996900001,4.93793099998948
"727",2016-06-16 12:00:00,1.082,187.578125,99.38,1,1,1,1,1,8323.2785,-0.669399999998859,0.00110967276043782,0.000833333381558887,5.03131996784488e-05,8319.05004650001,4.22845349999079
"728",2016-06-16 16:00:00,1.0801,187.703125,99.415,1,1,1,1,1,8324.1613,0.882799999999406,-0.00175755098199838,0.000666167066021295,0.000352121535869983,8319.08251900001,5.07878099998925
"729",2016-06-16 20:00:00,1.0764,187.765625,99.415,1,1,1,1,1,8321.2357,-2.92559999999867,-0.00343148957167776,0.000332917189924231,0,8319.10071300001,2.13498699999036
"730",2016-06-17 00:00:00,1.0754,187.59375,99.405,1,1,1,1,1,8321.7102,0.474499999998443,-0.000929454477173131,-0.000915789099511066,-0.000100593501744677,8319.11957500001,2.59062499998799
"731",2016-06-17 04:00:00,1.0718,187.578125,99.405,1,1,1,1,1,8319.7809,-1.92929999999978,-0.00335320731482767,-8.32951564344597e-05,0,8319.11602350001,0.664876499989987
"732",2016-06-17 08:00:00,1.0774,187.484375,99.39,1,1,1,1,1,8322.6987,2.91780000000108,0.00521125318568334,-0.000499916690964497,-0.000150909228385661,8319.15242100001,3.54627899998923
"733",2016-06-17 12:00:00,1.0792,187.34375,99.37,1,1,1,1,1,8323.4446,0.745899999998073,0.00166929464711277,-0.000750343942829801,-0.000201247736642192,8319.20513250001,4.23946749998686
"734",2016-06-17 16:00:00,1.0796,187.25,99.34,1,1,1,1,1,8321.8048,-1.63979999999901,0.000370576250303428,-0.000500542264559201,-0.000301947564067553,8319.25295300001,2.5518469999879
"735",2016-06-17 20:00:00,1.08,187.203125,99.335,1,1,1,1,1,8322.1025,0.297700000000987,0.000370438974415951,-0.000250365117101303,-5.03334591777185e-05,8319.29899100001,2.80350899998848
"736",2016-06-18 00:00:00,1.0792,187.21875,99.33,1,1,1,1,1,8320.9446,-1.15790000000197,-0.00074101522471938,8.34620039711353e-05,-5.03359927622423e-05,8319.33911000001,1.60548999998719
"737",2016-06-18 04:00:00,1.0792,187.140625,99.32,1,1,1,1,1,8320.8821,-0.0625,0,-0.000417379696362907,-0.000100679587298764,8319.37571950001,1.50638049998634
"738",2016-06-18 08:00:00,1.0804,187.1875,99.315,1,1,1,1,1,8320.5252,-0.356899999998859,0.00111131702491446,0.000250448721932806,-5.03435950467048e-05,8319.41828100001,1.1069189999871
"739",2016-06-18 12:00:00,1.0797,187.171875,99.31,1,1,1,1,1,8319.8011,-0.724099999999453,-0.000648118165365724,-8.3475938109423e-05,-5.03461296518227e-05,8319.45953500001,0.341564999987895
"740",2016-06-20 14:01:00,1.0834,186.796875,99.285,1,1,1,1,1,8323.9767,4.17559999999867,0.00342101947070361,-0.0020055158389054,-0.000251768676271383,8319.52256750001,4.45413249998637
"741",2016-06-20 16:00:00,1.0852,186.8125,99.29,1,1,1,1,1,8325.3476,1.37090000000171,0.00166005756097821,8.36435114033307e-05,5.03588065069807e-05,8319.58392650001,5.76367349998691
"742",2016-06-20 20:00:00,1.0866,186.796875,99.28,1,1,1,1,1,8325.3583,0.0106999999989057,0.00128925333264608,-8.36435114033307e-05,-0.000100720149151053,8319.63273200001,5.72556799998711
"743",2016-06-21 00:00:00,1.0857,186.6875,99.265,1,1,1,1,1,8324.6416,-0.716700000000856,-0.000828614879616163,-0.000585700556424484,-0.000151099247309593,8319.68087550001,4.9607244999861
"744",2016-06-21 04:00:00,1.0863,186.765625,99.275,1,1,1,1,1,8325.0569,0.41530000000057,0.000552486201898697,0.000418392541980062,0.000100735368273028,8319.72495650001,5.33194349998666
"745",2016-06-21 08:00:00,1.086,186.703125,99.26,1,1,1,1,1,8324.1305,-0.926400000000285,-0.000276204945824421,-0.000334700028226997,-0.000151106858020378,8319.76278550001,4.3677144999856
"746",2016-06-21 12:00:00,1.0866,186.71875,99.27,1,1,1,1,1,8325.2958,1.16530000000057,0.000552333623541887,8.36855099031197e-05,0.000100740442335724,8319.80634850001,5.4894514999869
"747",2016-06-21 16:00:00,1.0875,186.765625,99.25,1,1,1,1,1,8323.2625,-2.03329999999914,0.000827928845416367,0.000251014518323878,-0.000201491034330703,8319.83779800001,3.42470199998752
"748",2016-06-21 20:00:00,1.0901,186.71875,99.255,1,1,1,1,1,8325.8538,2.59130000000005,0.00238795117147383,-0.000251014518323878,5.03765648326069e-05,8319.88927050001,5.9645294999882
"749",2016-06-22 00:00:00,1.0903,186.609375,99.235,1,1,1,1,1,8325.2839,-0.569900000000416,0.000183452578023199,-0.000585945691230272,-0.000201521487910571,8319.94642150001,5.33747849998872
